Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry
CB,Chubb Limited,137.41,62965877052.26,,,Finance,Property-Casualty Insurers
CHT,"Chunghwa Telecom Co., Ltd.",35.12,27244153864.0,,,Public Utilities,Telecommunications Equipment
CHD,"Church & Dwight Company, Inc.",73.22,18007207304.1,,,Basic Industries,Package Goods/Cosmetics
CCC,Churchill Capital Corp,13.44,1159200000.0,,2018.0,Technology,EDP Services
CCC.U,Churchill Capital Corp,,0.0,,2018.0,,
CCC.WS,Churchill Capital Corp,,0.0,,,,
CIEN,Ciena Corporation,37.35,5824852169.4,,1997.0,Public Utilities,Telecommunications Equipment
CI,Cigna Corporation,168.2,63925918249.4,,,Health Care,Medical Specialities
XEC,Cimarex Energy Co,67.97,6893541733.26,,,Energy,Oil & Gas Production
CBB,Cincinnati Bell Inc,10.14,510425068.92,,,Public Utilities,Telecommunications Equipment
CBB^B,Cincinnati Bell Inc,38.9999,0.0,,,,
CNK,Cinemark Holdings Inc,40.73,4766205864.2,,2007.0,Consumer Services,Movies/Entertainment
CINR,Ciner Resources LP,24.6375,486450215.8875,,2013.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
CIR,"CIRCOR International, Inc.",35.72,709874847.52,,,Capital Goods,Metal Fabrications
CISN,Cision Ltd.,13.64,2023203836.28,,2017.0,Technology,Computer Software: Prepackaged Software
CIT,CIT Group Inc (DEL),49.41,4892450277.51,,,Finance,Major Banks
BLW,Citigroup Inc.,14.83,543321015.28,,2003.0,Finance,Major Banks
C,Citigroup Inc.,65.52,153348989844.96,,,Finance,Major Banks
C^J,Citigroup Inc.,27.98,0.0,,,,
C^K,Citigroup Inc.,27.73,0.0,,,Finance,Major Banks
C^N,Citigroup Inc.,27.5,0.0,,,Finance,Major Banks
C^S,Citigroup Inc.,26.53,0.0,,,,
CFG,"Citizens Financial Group, Inc.",34.11,15703903104.66,,2014.0,Finance,Major Banks
CFG^D,"Citizens Financial Group, Inc.",26.33,0.0,,,,
CIA,"Citizens, Inc.",6.97,343117731.15,,,Finance,Life Insurance
CIO,"City Office REIT, Inc.",11.28,451967558.88,,2014.0,Consumer Services,Real Estate Investment Trusts
CIO^A,"City Office REIT, Inc.",24.3435,0.0,,,,
CVEO,Civeo Corporation,2.44,413085785.32,,2014.0,Consumer Services,Hotels/Resorts
CLH,"Clean Harbors, Inc.",72.39,4043353729.38,,,Basic Industries,Environmental Services
CCO,"Clear Channel Outdoor Holdings, Inc.",5.42,274152369.56,,2005.0,Consumer Services,Advertising
EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,9.63,690605694.81,,2011.0,,
CEM,ClearBridge MLP and Midstream Fund Inc.,12.64,890045119.68,,2010.0,,
CTR,ClearBridge MLP and Midstream Total Return Fund In,9.74,374017383.08,,2012.0,,
CLW,Clearwater Paper Corporation,19.78,326669785.68,,,Basic Industries,Paper
CWEN,"Clearway Energy, Inc.",15.21,1115284520.61,,2015.0,Public Utilities,Electric Utilities: Central
CWEN.A,"Clearway Energy, Inc.",,0.0,,,,
CLF,Cleveland-Cliffs Inc.,10.4,3021913804.0,,,Basic Industries,Precious Metals
CLPR,Clipper Realty Inc.,13.19,234950238.45,,2017.0,Consumer Services,Real Estate Investment Trusts
CLX,Clorox Company (The),153.79,19710386005.31,,,Consumer Durables,Specialty Chemicals
CLDR,"Cloudera, Inc.",11.63,3127744997.43,,2017.0,Technology,Computer Software: Prepackaged Software
CMS,CMS Energy Corporation,54.39,15433651139.76,,,Public Utilities,Power Generation
CMS^B,CMS Energy Corporation,102.065,0.0,,,Public Utilities,Power Generation
CMSA,CMS Energy Corporation,25.45,0.0,,2018.0,Public Utilities,Power Generation
CMSC,CMS Energy Corporation,25.95,0.0,,2018.0,Public Utilities,Power Generation
CMSD,CMS Energy Corporation,25.89,0.0,,2019.0,Public Utilities,Power Generation
CNA,CNA Financial Corporation,43.77,11876392739.82,,,Finance,Property-Casualty Insurers
CNF,CNFinance Holdings Limited,6.43,437379543.86,,2018.0,Finance,Finance: Consumer Services
CNHI,CNH Industrial N.V.,10.73,14526616909.34,,2013.0,Capital Goods,Construction/Ag Equipment/Trucks
CNO,"CNO Financial Group, Inc.",16.61,2678158180.39,,,Finance,Accident &Health Insurance
CEO,CNOOC Limited,190.52,1973722423.2,,2001.0,Energy,Oil & Gas Production
CNXM,CNX Midstream Partners LP,14.94,950959326.24,,2014.0,Public Utilities,Natural Gas Distribution
CEIX,CNX Resources Corporation,34.05,940035953.85,,2017.0,Energy,Coal Mining
CNX,CNX Resources Corporation,10.61,2104337023.72,,1999.0,Energy,Oil & Gas Production
KOF,Coca Cola Femsa S.A.B. de C.V.,67.2,14117376000.0,,1993.0,Consumer Non-Durables,Beverages (Production/Distribution)
KO,Coca-Cola Company (The),46.64,199393520886.56,,,Consumer Non-Durables,Beverages (Production/Distribution)
CCEP,Coca-Cola European Partners plc,51.15,24164783860.8,,2016.0,Consumer Non-Durables,Beverages (Production/Distribution)
CDE,"Coeur Mining, Inc.",4.17,855713807.16,,,Basic Industries,Precious Metals
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",12.63,343651539.24,,2006.0,,
INB,"Cohen & Steers Global Income Builder, Inc.",8.55,197864681.4,,2007.0,,
CNS,Cohen & Steers Inc,44.72,2111751740.8,,2004.0,Finance,Investment Managers
UTF,"Cohen & Steers Infrastructure Fund, Inc",24.85,2120196880.9,,2004.0,,
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",24.18,697470383.22,,2012.0,,
MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",9.77,261770931.8,,2013.0,,
RQI,Cohen & Steers Quality Income Realty Fund Inc,12.93,1411456927.86,,2002.0,,
RNP,"Cohen & Steers REIT and Preferred and Income Fund,",20.8,989388108.8,,2003.0,,
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",27.4713,329718124.6788,,2010.0,,
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",13.26,346643463.66,,1993.0,,
CFX,Colfax Corporation,30.04,3531454756.56,,2008.0,Capital Goods,Fluid Controls
CFXA,Colfax Corporation,133.8,0.0,,,Capital Goods,Fluid Controls
CL,Colgate-Palmolive Company,68.11,2628594771.25,,,Consumer Non-Durables,Package Goods/Cosmetics
CCH,Collier Creek Holdings,9.95,437800000.0,,2018.0,Finance,Business Services
CCH.U,Collier Creek Holdings,,0.0,,2018.0,,
CCH.WS,Collier Creek Holdings,,0.0,,,,
CXE,Colonial High Income Municipal Trust,5.2,163862951.2,,1989.0,,
CIF,Colonial Intermediate High Income Fund,2.6,51259475.8,,,,
CXH,Colonial Investment Grade Municipal Trust,9.45,86091815.25,,1989.0,,
CMU,Colonial Municipal Income Trust,4.74,134239577.64,,1987.0,,
CLNY,"Colony Capital, Inc.",5.34,2588932173.06,,2014.0,Consumer Services,Real Estate Investment Trusts
CLNY^B,"Colony Capital, Inc.",25.0409,0.0,,,,
CLNY^E,"Colony Capital, Inc.",25.15,0.0,,,,
CLNY^G,"Colony Capital, Inc.",22.35,0.0,,,,
CLNY^H,"Colony Capital, Inc.",21.54,0.0,,,,
CLNY^I,"Colony Capital, Inc.",21.85,0.0,,,,
CLNY^J,"Colony Capital, Inc.",21.96,0.0,,,,
CLNC,"Colony Credit Real Estate, Inc.",15.83,2034365222.4,,2018.0,Consumer Services,Real Estate Investment Trusts
CXP,"Columbia Property Trust, Inc.",23.05,2694076278.25,,2013.0,Consumer Services,Real Estate Investment Trusts
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",20.93,327104525.93,,2009.0,,
CCZ,Comcast Corporation,50.61,0.0,,,Consumer Services,Television Services
CMA,Comerica Incorporated,77.47,12233708284.63,,,Finance,Major Banks
FIX,"Comfort Systems USA, Inc.",54.04,1992439236.48,,1997.0,Capital Goods,Engineering & Construction
CMC,Commercial Metals Company,17.52,2065977146.4,,,Basic Industries,Steel/Iron Ore
CBU,"Community Bank System, Inc.",62.56,3219223865.92,,,Finance,Major Banks
CYH,"Community Health Systems, Inc.",3.69,435690395.82,,2000.0,Health Care,Hospital/Nursing Management
CHCT,Community Healthcare Trust Incorporated,36.63,689259090.96,,2015.0,Consumer Services,Real Estate Investment Trusts
CIG,Comp En De Mn Cemig ADS,3.83,5584874911.89,,,Public Utilities,Electric Utilities: Central
CIG.C,Comp En De Mn Cemig ADS,,0.0,,,,
CBD,Companhia Brasileira de Distribuicao,23.79,6348375345.78,,1997.0,Consumer Services,Food Chains
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,10.47,7156348328.43,,2002.0,Public Utilities,Water Supply
ELP,Companhia Paranaense de Energia (COPEL),9.73,2662672880.0,,,Public Utilities,Electric Utilities: Central
CCU,"Compania Cervecerias Unidas, S.A.",28.42,5250635811.12,,,Consumer Non-Durables,Beverages (Production/Distribution)
CODI,Compass Diversified Holdings,16.29,975771000.0,,2006.0,Consumer Durables,Home Furnishings
CODI^A,Compass Diversified Holdings,21.98,0.0,,,,
CODI^B,Compass Diversified Holdings,22.89,0.0,,,,
CMP,"Compass Minerals International, Inc.",58.51,1981958144.36,,2003.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
CRK,"Comstock Resources, Inc.",7.09,750625843.76,,,Energy,Oil & Gas Production
CAG,"ConAgra Brands, Inc.",29.39,14281032327.64,,,Consumer Non-Durables,Packaged Foods
CXO,Concho Resources Inc.,107.74,21612268310.62,,2007.0,Energy,Oil & Gas Production
CCM,Concord Medical Services Holdings Limited,2.79,120985537.68,,2009.0,Health Care,Medical/Nursing Services
CNDT,Conduent Incorporated,14.08,2979349950.72,,2016.0,Miscellaneous,Business Services
COP,ConocoPhillips,66.97,75792710440.98,,,Energy,Integrated oil Companies
CCR,CONSOL Coal Resources LP,17.6,484392092.8,,2015.0,Energy,Coal Mining
ED,Consolidated Edison Inc,83.87,27421006058.19,,,Public Utilities,Power Generation
STZ,Constellation Brands Inc,190.1,36095560860.1,,,Consumer Non-Durables,Beverages (Production/Distribution)
STZ.B,Constellation Brands Inc,,0.0,,,,
CSTM,Constellium N.V.,8.81,1198154661.14,,2013.0,Basic Industries,Metal Fabrications
TCS,Container Store (The),8.45,413307895.65,,2013.0,Consumer Services,Home Furnishings
CBPX,"Continental Building Products, Inc.",25.81,909918180.42,,2014.0,Capital Goods,Building Materials
CLR,"Continental Resources, Inc.",46.88,17627579684.0,,2007.0,Energy,Oil & Gas Production
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",8.97,894771035.73,,2013.0,Transportation,Air Freight/Delivery Services
CTRA,"Contura Energy, Inc.",59.13,1128516095.07,,,Energy,Coal Mining
CTB,Cooper Tire & Rubber Company,31.88,1597661896.2,,,Consumer Durables,Automotive Aftermarket
CPS,Cooper-Standard Holdings Inc.,55.22,967559318.0,,,Capital Goods,Auto Parts:O.E.M.
CTK,CooTek (Cayman) Inc.,10.98,698422691.52,,2018.0,Technology,EDP Services
CPA,"Copa Holdings, S.A.",83.78,3535125501.42,,2005.0,Transportation,Air Freight/Delivery Services
CLB,Core Laboratories N.V.,70.64,3131737795.36,,1995.0,Energy,Oilfield Services/Equipment
CXW,"CoreCivic, Inc.",20.34,2421840821.58,,,Consumer Services,Real Estate Investment Trusts
CLGX,"CoreLogic, Inc.",39.21,3141744694.68,,,Technology,EDP Services
CORR,"CorEnergy Infrastructure Trust, Inc.",37.97,485912152.05,,,Consumer Services,Real Estate Investment Trusts
CORR^A,"CorEnergy Infrastructure Trust, Inc.",25.38,0.0,,,,
CPLG,CorePoint Lodging Inc.,12.6,750399514.2,,2018.0,Consumer Services,Real Estate Investment Trusts
COR,CoreSite Realty Corporation,110.17,4041160532.78,,2010.0,Consumer Services,Real Estate Investment Trusts
GLW,Corning Incorporated,34.4,27011524484.0,,,Basic Industries,Telecommunications Equipment
CAAP,Corporacion America Airports SA,7.66,1225770526.92,,2018.0,Transportation,Aerospace
GYC,Corporate Asset Backed Corp CABCO,21.24,0.0,,,Finance,Finance: Consumer Services
OFC,Corporate Office Properties Trust,27.63,3048246400.59,,,Consumer Services,Real Estate Investment Trusts
CZZ,Cosan Limited,12.72,3112275056.64,,,Consumer Non-Durables,Specialty Foods
CMRE,Costamare Inc.,5.65,640856255.9,,2010.0,Transportation,Marine Transportation
CMRE^B,Costamare Inc.,23.45,0.0,,,,
CMRE^C,Costamare Inc.,24.85,0.0,,,,
CMRE^D,Costamare Inc.,25.4,0.0,,,,
CMRE^E,Costamare Inc.,25.464000000000002,0.0,,,,
COT,Cott Corporation,14.79,2010896082.96,,,Consumer Non-Durables,Beverages (Production/Distribution)
COTY,Coty Inc.,11.17,8393005188.7,,2013.0,Consumer Non-Durables,Package Goods/Cosmetics
CUZ,Cousins Properties Incorporated,9.7,4079691804.8,,,Consumer Services,Real Estate Investment Trusts
CVA,Covanta Holding Corporation,17.59,2306987074.7,,,Basic Industries,Electric Utilities: Central
CVIA,Covia Holdings Corporation,6.04,793774692.04,,2018.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
CPF,CPB Inc.,29.59,853273248.19,,,Finance,Major Banks
CPL,CPFL Energia S.A.,14.97,7619091873.81,,2004.0,Public Utilities,Electric Utilities: Central
CR,Crane Co.,85.95,5146858157.85,,,Capital Goods,Metal Fabrications
CRD.A,Crawford & Company,,0.0,,,,
CRD.B,Crawford & Company,,0.0,,,,
BAP,Credicorp Ltd.,241.63,19272650430.0,,,Finance,Commercial Banks
CS,Credit Suisse Group,12.21,31142630994.09,,,Finance,Investment Bankers/Brokers/Service
CPG,Crescent Point Energy Corporation,4.02,2208296212.32,,,Energy,Oil & Gas Production
CEQP,Crestwood Equity Partners LP,35.65,2563287120.3,,,Consumer Services,Other Consumer Services
CRH,CRH PLC,32.16,26001321954.72,,,Capital Goods,Building Materials
CRT,Cross Timbers Royalty Trust,11.9223,71533800.0,,1992.0,Energy,Oil & Gas Production
CAPL,CrossAmerica Partners LP,18.74,645482677.62,,2012.0,Energy,Oil Refining/Marketing
CCI,Crown Castle International Corporation,130.25,54149702049.0,,,Consumer Services,Real Estate Investment Trusts
CCI^A,Crown Castle International Corporation,1198.76,0.0,,,,
CCK,"Crown Holdings, Inc.",56.27,7614927886.33,,,Consumer Durables,Containers/Packaging
CRY,"CryoLife, Inc.",30.48,1130886729.84,,,Health Care,Medical/Dental Instruments
CSS,"CSS Industries, Inc.",6.15,54340785.0,,,Consumer Services,Consumer: Greeting Cards
CTS,CTS Corporation,30.87,1014542796.96,,,Technology,Electrical Products
CUBE,CubeSmart,32.07,6018063747.93,,,Consumer Services,Real Estate Investment Trusts
CUB,Cubic Corporation,56.01,1744724494.32,,,Capital Goods,Industrial Machinery/Components
CFR,"Cullen/Frost Bankers, Inc.",101.2,6381977826.4,,,Finance,Major Banks
CFR^A,"Cullen/Frost Bankers, Inc.",25.89,0.0,,,,
CULP,"Culp, Inc.",20.17,249470890.21,,,Basic Industries,Textiles
CMI,Cummins Inc.,162.54,25596753201.18,,,Energy,Industrial Machinery/Components
CURO,CURO Group Holdings Corp.,11.04,512431392.48,,2017.0,Finance,Finance: Consumer Services
CW,Curtiss-Wright Corporation,110.16,4717606406.4,,,Technology,Industrial Machinery/Components
SRF,Cushing Energy Income Fund (The),7.7053,19070532.7417,,2012.0,,
SRV,Cushing MLP & Infrastructure Total Return Fund,10.48,70575484.96,,,,
SZC,Cushing Renaissance Fund (The),17.42,135965591.06,,2012.0,,
CWK,Cushman & Wakefield plc,18.53,4013546931.32,,2018.0,Finance,Real Estate
CUBI,"Customers Bancorp, Inc",19.58,609272680.94,,,Finance,Major Banks
CUBI^C,"Customers Bancorp, Inc",25.66,0.0,,,,
CUBI^D,"Customers Bancorp, Inc",25.795,0.0,,,,
CUBI^E,"Customers Bancorp, Inc",25.8,0.0,,,,
CUBI^F,"Customers Bancorp, Inc",25.5929,0.0,,,,
CVI,CVR Energy Inc.,43.28,4350964324.72,,2007.0,Energy,Integrated oil Companies
UAN,"CVR Partners, LP",3.81,431608127.13,,2011.0,Basic Industries,Agricultural Chemicals
CVS,CVS Health Corporation,53.87,69945086615.64,,,Health Care,Medical/Nursing Services
CELP,"Cypress Energy Partners, L.P.",6.895,82899757.15,,2014.0,Energy,Oilfield Services/Equipment
DHI,"D.R. Horton, Inc.",43.93,16404477661.6,,,Capital Goods,Homebuilding
DAN,Dana Incorporated,19.8,2840528017.8,,,Capital Goods,Auto Parts:O.E.M.
DHR,Danaher Corporation,131.5,94113706296.0,,,Capital Goods,Industrial Machinery/Components
DHR^A,Danaher Corporation,1050.85,0.0,,,,
DAC,Danaos Corporation,0.97,206924721.35,,2006.0,Transportation,Marine Transportation
DQ,DAQO New Energy Corp.,35.13,451905680.43,,2010.0,Technology,Semiconductors
DRI,"Darden Restaurants, Inc.",117.01,14389398592.02,,,Consumer Services,Restaurants
DAR,Darling Ingredients Inc.,21.83,3595323023.24,,,Consumer Non-Durables,Packaged Foods
DVA,DaVita Inc.,55.9,9301760000.0,,,Health Care,Hospital/Nursing Management
DCP,DCP Midstream LP,32.75,4693642492.0,,,Public Utilities,Natural Gas Distribution
DCP^B,DCP Midstream LP,24.51,0.0,,,,
DCP^C,DCP Midstream LP,24.84,0.0,,,,
DF,Dean Foods Company,2.19,200830255.47,,,Consumer Non-Durables,Packaged Foods
DECK,Deckers Outdoor Corporation,148.22,4317795041.36,,1993.0,Consumer Non-Durables,Shoe Manufacturing
DE,Deere & Company,158.63,50522620256.51,,,Capital Goods,Industrial Machinery/Components
DEX,Delaware Enhanced Global Dividend,9.89,125239413.93,,2007.0,,
DDF,"Delaware Investments Dividend & Income Fund, Inc.",13.02,100099830.18,,1993.0,,
DKL,"Delek Logistics Partners, L.P.",31.84,777131775.2,,2012.0,Energy,Natural Gas Distribution
DK,"Delek US Holdings, Inc.",37.86,2933216410.26,,2017.0,Energy,Integrated oil Companies
DELL,Dell Technologies Inc.,63.29,25857176081.44,,2018.0,Technology,Computer Manufacturing
DLPH,Delphi Technologies PLC,23.96,2121218717.36,,2017.0,Capital Goods,Auto Parts:O.E.M.
DAL,"Delta Air Lines, Inc.",57.86,39284052670.28,,,Transportation,Air Freight/Delivery Services
DLX,Deluxe Corporation,46.11,2012144214.54,,,Consumer Durables,Publishing
DNR,Denbury Resources Inc.,2.5,1151103950.0,,,Energy,Oil & Gas Production
DBI,Designer Brands Inc.,22.66,1602053479.84,,,Consumer Services,Clothing/Shoe/Accessory Stores
DESP,"Despegar.com, Corp.",14.31,989701293.96,,2017.0,Consumer Services,Transportation Services
DKT,Deutsch Bk Contingent Cap Tr V,25.84,0.0,,,Finance,Major Banks
DB,Deutsche Bank AG,8.21,16957171983.27,,,Finance,Major Banks
DXB,Deutsche Bank AG,25.44,0.0,,,Finance,Major Banks
DVN,Devon Energy Corporation,31.4,13762620000.0,,,Energy,Oil & Gas Production
DHX,"DHI Group, Inc.",3.0,164623842.0,,2007.0,Miscellaneous,Business Services
DHT,"DHT Holdings, Inc.",5.15,732512490.25,,2005.0,Transportation,Marine Transportation
DEO,Diageo plc,162.93,97455681918.63,,,Consumer Non-Durables,Beverages (Production/Distribution)
DO,"Diamond Offshore Drilling, Inc.",11.6,1595930354.8,,1995.0,Energy,Oil & Gas Production
DSSI,Diamond S Shipping Inc.,12.27,489458827.65,,2019.0,Transportation,Marine Transportation
DRH,Diamondrock Hospitality Company,10.99,2218474238.12,,2005.0,Consumer Services,Real Estate Investment Trusts
DSX,Diana Shipping inc.,3.06,323638914.06,,2005.0,Transportation,Marine Transportation
DSX^B,Diana Shipping inc.,24.465,0.0,,,,
DKS,Dick&#39;s Sporting Goods Inc,41.18,2955159530.62,,2002.0,Consumer Services,Other Specialty Stores
DBD,Diebold Nixdorf Incorporated,12.58,963166414.64,,,Miscellaneous,Office Equipment/Supplies/Services
DLR,"Digital Realty Trust, Inc.",121.98,25392750665.46,,2004.0,Consumer Services,Real Estate Investment Trusts
DLR^C,"Digital Realty Trust, Inc.",26.6,0.0,,,,
DLR^G,"Digital Realty Trust, Inc.",25.14,0.0,,,,
DLR^I,"Digital Realty Trust, Inc.",26.13,0.0,,,,
DLR^J,"Digital Realty Trust, Inc.",24.52,0.0,,,,
DLR^K,"Digital Realty Trust, Inc.",25.51,0.0,,,,
DDS,"Dillard&#39;s, Inc.",75.38,1683848164.02,,,Consumer Services,Department/Specialty Retail Stores
DDT,"Dillard&#39;s, Inc.",27.47,0.0,,,Consumer Services,Department/Specialty Retail Stores
DIN,"Dine Brands Global, Inc.",92.7,1638885663.9,,,Consumer Services,Restaurants
DPLO,"Diplomat Pharmacy, Inc.",5.74,427571297.02,,2014.0,Health Care,Medical/Nursing Services
DFS,Discover Financial Services,74.53,24314482738.25,,,Finance,Finance: Consumer Services
DNI,Dividend and Income Fund,11.69,144385153.92,,,,
DLB,Dolby Laboratories,64.24,6592097900.08,,2005.0,Miscellaneous,Multi-Sector Companies
DG,Dollar General Corporation,121.81,31570492765.89,,2009.0,Consumer Services,Department/Specialty Retail Stores
D,"Dominion Energy, Inc.",75.83,60618372254.87,,,Public Utilities,Electric Utilities: Central
DCUD,"Dominion Energy, Inc.",49.74,0.0,,2016.0,Public Utilities,Electric Utilities: Central
DRUA,"Dominion Energy, Inc.",25.31,0.0,,2016.0,Public Utilities,Electric Utilities: Central
DPZ,Domino&#39;s Pizza Inc,248.94,10222280725.14,,2004.0,Consumer Non-Durables,Food Distributors
UFS,Domtar Corporation,49.12,3099458344.64,,,Basic Industries,Paper
DCI,"Donaldson Company, Inc.",51.72,6602285568.0,,,Capital Goods,Pollution Control Equipment
DFIN,"Donnelley Financial Solutions, Inc.",15.59,531880849.64,,2016.0,Consumer Services,Other Consumer Services
LPG,Dorian LPG Ltd.,8.22,453556510.02,,2014.0,Transportation,Marine Transportation
DSL,DoubleLine Income Solutions Fund,20.39,2066523257.99,,2013.0,,
DBL,DoubleLine Opportunistic Credit Fund,19.95,296469508.65,,2012.0,,
PLOW,"Douglas Dynamics, Inc.",38.05,867365426.6,,2010.0,Capital Goods,Construction/Ag Equipment/Trucks
DEI,"Douglas Emmett, Inc.",41.42,7050629287.24,,2006.0,Consumer Services,Real Estate Investment Trusts
DOV,Dover Corporation,95.18,13821399990.4,,,Technology,Industrial Machinery/Components
DVD,"Dover Motorsports, Inc.",2.0,36181798.0,,1996.0,Consumer Services,Services-Misc. Amusement & Recreation
DOW,Dow Inc.,55.71,41587515000.0,,2019.0,Basic Industries,Major Chemicals
DWDP,DowDuPont Inc.,38.5,86808339233.0,,2017.0,Basic Industries,Major Chemicals
RDY,Dr. Reddy&#39;s Laboratories Ltd,40.03,6639530916.25,,,Health Care,Major Pharmaceuticals
DRD,DRDGOLD Limited,1.99,136726669.31,,,Basic Industries,Precious Metals
DCF,Dreyfus Alcentra,8.91,133305842.34,,2017.0,,
DHF,Dreyfus High Yield Strategies Fund,3.08,223939679.04,,1998.0,,
DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",12.97,238414293.57,,2013.0,,
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",7.73,381625918.07,,1989.0,,
LEO,"Dreyfus Strategic Municipals, Inc.",8.03,497779948.93,,1987.0,,
DRQ,"Dril-Quip, Inc.",46.1,1648482524.0,,1997.0,Energy,Metal Fabrications
DS,Drive Shack Inc.,4.69,314357117.76,,,Consumer Services,Real Estate Investment Trusts
DS^B,Drive Shack Inc.,25.8596,0.0,,,,
DS^C,Drive Shack Inc.,24.5499,0.0,,,,
DS^D,Drive Shack Inc.,24.8511,0.0,,,,
DTE,DTE Energy Company,123.01,22536960645.27,,,Public Utilities,Electric Utilities: Central
DTJ,DTE Energy Company,25.09,0.0,,2016.0,Public Utilities,Electric Utilities: Central
DTQ,DTE Energy Company,25.06,0.0,,,Public Utilities,Electric Utilities: Central
DTV,DTE Energy Company,54.85,0.0,,2016.0,Public Utilities,Electric Utilities: Central
DTW,DTE Energy Company,25.0,0.0,,2017.0,Public Utilities,Electric Utilities: Central
DTY,DTE Energy Company,26.69,0.0,,2016.0,Public Utilities,Electric Utilities: Central
DCO,Ducommun Incorporated,42.81,489145090.74,,,Capital Goods,Military/Government/Technical
DPG,Duff & Phelps Global Utility Income Fund Inc.,15.05,570843580.3,,2011.0,,
DSE,Duff & Phelps Select MLP and Midstream Energy Fund,5.12,134188067.84,,2014.0,,
DNP,"Duff & Phelps Utilities Income, Inc.",11.61,3315870648.27,,1987.0,,
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",13.36,113836351.6,,1991.0,,
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",8.64,237554061.12,,1993.0,,
DUK,Duke Energy Corporation,89.94,65444440497.18,,,Public Utilities,Power Generation
DUK^A,Duke Energy Corporation,25.71,0.0,,,Public Utilities,Power Generation
DUKB,Duke Energy Corporation,25.6,0.0,,2018.0,Public Utilities,Power Generation
DUKH,Duke Energy Corporation,25.22,0.0,,,Public Utilities,Power Generation
DRE,Duke Realty Corporation,30.83,11075480003.02,,,Consumer Services,Real Estate Investment Trusts
DXC,DXC Technology Company,64.4,17276664442.8,,,Technology,EDP Services
DY,"Dycom Industries, Inc.",47.2,1484016332.8,,,Basic Industries,Water Supply
DLNG,Dynagas LNG Partners LP,2.43,86240700.0,,,Consumer Services,Marine Transportation
DLNG^A,Dynagas LNG Partners LP,20.34,0.0,,,,
DLNG^B,Dynagas LNG Partners LP,19.38,0.0,,,,
DX,"Dynex Capital, Inc.",6.15,437041693.5,,,Consumer Services,Real Estate Investment Trusts
DX^A,"Dynex Capital, Inc.",25.7538,0.0,,,,
DX^B,"Dynex Capital, Inc.",23.8237,0.0,,,,
DD^A,E.I. du Pont de Nemours and Company,82.0,0.0,,,Basic Industries,Major Chemicals
DD^B,E.I. du Pont de Nemours and Company,104.4963,0.0,,,Basic Industries,Major Chemicals
ELF,"e.l.f. Beauty, Inc.",11.59,565825260.34,,2016.0,Consumer Non-Durables,Package Goods/Cosmetics
EGIF,Eagle Growth and Income Opportunities Fund,15.55,111662606.25,,2015.0,,
EXP,Eagle Materials Inc,84.63,3884397756.33,,,Capital Goods,Building Materials
ECC           ,Eagle Point Credit Company Inc.,17.88,422814761.04,,2014.0,,
ECCA,Eagle Point Credit Company Inc.,25.616,0.0,,2015.0,,
ECCB,Eagle Point Credit Company Inc.,26.4,0.0,,2016.0,,
ECCX,Eagle Point Credit Company Inc.,25.66,0.0,,2018.0,,
ECCY,Eagle Point Credit Company Inc.,25.725,0.0,,2017.0,,
ESTE,"Earthstone Energy, Inc.",7.5,481273327.5,,,Energy,Oil & Gas Production
DEA,"Easterly Government Properties, Inc.",18.03,1098501675.81,,2015.0,Consumer Services,Real Estate Investment Trusts
EGP,"EastGroup Properties, Inc.",113.16,4128000303.84,,,Consumer Services,Real Estate Investment Trusts
EMN,Eastman Chemical Company,81.63,11329091710.92,,,Basic Industries,Major Chemicals
KODK,Eastman Kodak Company,3.0,128922771.0,,,Miscellaneous,Industrial Machinery/Components
ETN,"Eaton Corporation, PLC",82.42,34964477297.88,,,Technology,Industrial Machinery/Components
ETV,Eaton Vance Corporation,15.12,1087273938.24,,2005.0,,
ETW,Eaton Vance Corporation,9.92,1064563897.28,,2005.0,,
EV,Eaton Vance Corporation,41.39,4784162320.44,,,Finance,Investment Managers
EOI,Eaton Vance Enhance Equity Income Fund,14.63,573938498.98,,2004.0,,
EOS,Eaton Vance Enhanced Equity Income Fund II,16.86,804041024.76,,2005.0,,
EFT,Eaton Vance Floating Rate Income Trust,13.49,537761178.1,,2004.0,,
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,9.26,218644712.4,,2017.0,,
